fare_id,price,currency_type,payment_method,transfers,transfer_duration
1038,5.75,USD,1,,
1039,5.75,USD,1,,
1040,5.80,USD,1,,
1041,5.90,USD,1,,
1042,6.05,USD,1,,
1043,6.10,USD,1,,
1044,6.25,USD,1,,
1045,9.75,USD,1,,
1046,2.10,USD,1,,
1047,4.35,USD,1,,
1048,4.60,USD,1,,
1049,6.90,USD,1,,
1050,7.55,USD,1,,
1051,6.95,USD,1,,
1052,7.25,USD,1,,
1053,12.25,USD,1,,
1054,7.60,USD,1,,
1055,4.65,USD,1,,
1056,5.40,USD,1,,
1057,5.15,USD,1,,
1058,5.00,USD,1,,
1059,4.80,USD,1,,
1060,4.75,USD,1,,
1061,4.65,USD,1,,
1062,4.50,USD,1,,
1063,4.40,USD,1,,
1064,4.40,USD,1,,
1065,4.40,USD,1,,
1066,4.15,USD,1,,
1067,3.90,USD,1,,
1068,3.55,USD,1,,
1069,2.10,USD,1,,
1070,2.10,USD,1,,
1071,2.10,USD,1,,
1072,6.20,USD,1,,
1073,2.10,USD,1,,
1074,3.60,USD,1,,
1075,4.85,USD,1,,
1076,7.25,USD,1,,
1077,6.70,USD,1,,
1078,6.75,USD,1,,
1079,6.45,USD,1,,
1080,6.00,USD,1,,
1081,5.85,USD,1,,
1082,5.45,USD,1,,
1083,5.05,USD,1,,
1084,4.50,USD,1,,
1085,4.50,USD,1,,
1086,6.25,USD,1,,
1087,6.25,USD,1,,
1088,6.25,USD,1,,
1089,6.25,USD,1,,
1090,6.35,USD,1,,
1091,6.40,USD,1,,
1092,6.55,USD,1,,
1093,6.65,USD,1,,
1094,6.80,USD,1,,
1095,10.40,USD,1,,
1096,2.10,USD,1,,
1097,3.80,USD,1,,
1098,4.10,USD,1,,
1099,7.40,USD,1,,
1100,8.10,USD,1,,
1101,7.30,USD,1,,
1102,7.60,USD,1,,
1103,12.60,USD,1,,
1104,7.95,USD,1,,
1105,5.05,USD,1,,
1106,5.75,USD,1,,
1107,5.55,USD,1,,
1108,5.35,USD,1,,
1109,5.15,USD,1,,
1110,5.10,USD,1,,
1111,5.00,USD,1,,
1112,4.85,USD,1,,
1113,4.80,USD,1,,
1114,4.80,USD,1,,
1115,4.80,USD,1,,
1116,4.50,USD,1,,
1117,4.30,USD,1,,
1118,3.95,USD,1,,
1119,2.10,USD,1,,
1120,2.10,USD,1,,
1121,2.10,USD,1,,
1122,2.10,USD,1,,
1123,6.20,USD,1,,
1124,4.00,USD,1,,
1125,5.20,USD,1,,
1126,7.60,USD,1,,
1127,7.05,USD,1,,
1128,7.10,USD,1,,
1129,6.85,USD,1,,
1130,6.40,USD,1,,
1131,6.20,USD,1,,
1132,5.85,USD,1,,
1133,5.45,USD,1,,
1134,4.85,USD,1,,
1135,4.90,USD,1,,
1136,6.65,USD,1,,
1137,6.65,USD,1,,
1138,6.65,USD,1,,
1139,6.65,USD,1,,
1140,6.70,USD,1,,
1141,6.75,USD,1,,
1142,6.95,USD,1,,
1143,7.00,USD,1,,
1144,7.15,USD,1,,
1145,10.75,USD,1,,
1146,2.10,USD,1,,
1147,3.30,USD,1,,
1148,3.70,USD,1,,
1149,7.75,USD,1,,
1150,8.45,USD,1,,
1151,6.10,USD,1,,
1152,6.40,USD,1,,
1153,11.40,USD,1,,
1154,6.75,USD,1,,
1155,2.10,USD,1,,
1156,4.55,USD,1,,
1157,4.30,USD,1,,
1158,4.15,USD,1,,
1159,3.95,USD,1,,
1160,3.90,USD,1,,
1161,3.80,USD,1,,
1162,3.65,USD,1,,
1163,3.55,USD,1,,
1164,3.55,USD,1,,
1165,3.55,USD,1,,
1166,3.10,USD,1,,
1167,2.75,USD,1,,
1168,2.10,USD,1,,
1169,2.10,USD,1,,
1170,2.10,USD,1,,
1171,2.85,USD,1,,
1172,3.60,USD,1,,
1173,4.00,USD,1,,
1174,6.20,USD,1,,
1175,2.10,USD,1,,
1176,6.40,USD,1,,
1177,5.85,USD,1,,
1178,5.90,USD,1,,
1179,5.60,USD,1,,
1180,5.15,USD,1,,
1181,5.00,USD,1,,
1182,4.60,USD,1,,
1183,4.20,USD,1,,
1184,3.65,USD,1,,
1185,3.65,USD,1,,
1186,5.45,USD,1,,
1187,5.45,USD,1,,
1188,5.45,USD,1,,
1189,5.45,USD,1,,
1190,5.50,USD,1,,
1191,5.55,USD,1,,
1192,5.70,USD,1,,
1193,5.80,USD,1,,
1194,5.95,USD,1,,
1195,9.25,USD,1,,
1196,4.50,USD,1,,
1197,5.25,USD,1,,
1198,5.55,USD,1,,
1199,6.55,USD,1,,
1200,7.25,USD,1,,
1201,7.30,USD,1,,
1202,7.55,USD,1,,
1203,12.55,USD,1,,
1204,7.95,USD,1,,
1205,2.10,USD,1,,
1206,5.75,USD,1,,
1207,5.50,USD,1,,
1208,5.35,USD,1,,
1209,5.15,USD,1,,
1210,5.10,USD,1,,
1211,5.00,USD,1,,
1212,4.85,USD,1,,
1213,4.75,USD,1,,
1214,4.75,USD,1,,
1215,4.75,USD,1,,
1216,4.45,USD,1,,
1217,4.25,USD,1,,
1218,3.95,USD,1,,
1219,2.10,USD,1,,
1220,4.00,USD,1,,
1221,4.30,USD,1,,
1222,4.85,USD,1,,
1223,5.20,USD,1,,
1224,2.10,USD,1,,
1225,6.20,USD,1,,
1226,7.60,USD,1,,
1227,7.00,USD,1,,
1228,7.10,USD,1,,
1229,6.80,USD,1,,
1230,6.35,USD,1,,
1231,6.20,USD,1,,
1232,5.80,USD,1,,
1233,5.40,USD,1,,
1234,4.85,USD,1,,
1235,4.85,USD,1,,
1236,6.60,USD,1,,
1237,6.60,USD,1,,
1238,6.60,USD,1,,
1239,6.60,USD,1,,
1240,6.70,USD,1,,
1241,6.75,USD,1,,
1242,6.90,USD,1,,
1243,7.00,USD,1,,
1244,7.10,USD,1,,
1245,10.75,USD,1,,
1246,5.70,USD,1,,
1247,6.45,USD,1,,
1248,6.70,USD,1,,
1249,7.75,USD,1,,
1250,8.45,USD,1,,
1251,7.75,USD,1,,
1252,8.00,USD,1,,
1253,13.00,USD,1,,
1254,8.35,USD,1,,
1255,7.40,USD,1,,
1256,5.80,USD,1,,
1257,5.60,USD,1,,
1258,5.40,USD,1,,
1259,5.20,USD,1,,
1260,5.15,USD,1,,
1261,5.10,USD,1,,
1262,5.10,USD,1,,
1263,5.15,USD,1,,
1264,5.15,USD,1,,
1265,5.15,USD,1,,
1266,5.30,USD,1,,
1267,5.50,USD,1,,
1268,5.85,USD,1,,
1269,6.10,USD,1,,
1270,6.40,USD,1,,
1271,6.70,USD,1,,
1272,7.25,USD,1,,
1273,7.60,USD,1,,
1274,6.40,USD,1,,
1275,7.60,USD,1,,
1276,6.20,USD,1,,
1277,2.10,USD,1,,
1278,7.55,USD,1,,
1279,2.10,USD,1,,
1280,2.10,USD,1,,
1281,2.10,USD,1,,
1282,3.95,USD,1,,
1283,4.35,USD,1,,
1284,4.95,USD,1,,
1285,5.30,USD,1,,
1286,7.05,USD,1,,
1287,7.05,USD,1,,
1288,7.05,USD,1,,
1289,7.05,USD,1,,
1290,7.15,USD,1,,
1291,7.20,USD,1,,
1292,7.35,USD,1,,
1293,7.45,USD,1,,
1294,7.55,USD,1,,
1295,12.00,USD,1,,
1296,8.05,USD,1,,
1297,8.85,USD,1,,
1298,9.10,USD,1,,
1299,2.10,USD,1,,
1300,2.10,USD,1,,
1301,7.20,USD,1,,
1302,7.45,USD,1,,
1303,12.45,USD,1,,
1304,7.80,USD,1,,
1305,6.85,USD,1,,
1306,5.25,USD,1,,
1307,5.05,USD,1,,
1308,4.85,USD,1,,
1309,4.65,USD,1,,
1310,4.60,USD,1,,
1311,4.55,USD,1,,
1312,4.55,USD,1,,
1313,4.60,USD,1,,
1314,4.60,USD,1,,
1315,4.60,USD,1,,
1316,4.75,USD,1,,
1317,4.95,USD,1,,
1318,5.25,USD,1,,
1319,5.55,USD,1,,
1320,5.80,USD,1,,
1321,6.15,USD,1,,
1322,6.70,USD,1,,
1323,7.05,USD,1,,
1324,5.85,USD,1,,
1325,7.00,USD,1,,
1326,2.10,USD,1,,
1327,6.20,USD,1,,
1328,7.00,USD,1,,
1329,2.10,USD,1,,
1330,2.10,USD,1,,
1331,2.10,USD,1,,
1332,3.30,USD,1,,
1333,3.80,USD,1,,
1334,4.40,USD,1,,
1335,4.75,USD,1,,
1336,6.50,USD,1,,
1337,6.50,USD,1,,
1338,6.50,USD,1,,
1339,6.50,USD,1,,
1340,6.60,USD,1,,
1341,6.65,USD,1,,
1342,6.80,USD,1,,
1343,6.85,USD,1,,
1344,7.00,USD,1,,
1345,11.45,USD,1,,
1346,7.50,USD,1,,
1347,8.30,USD,1,,
1348,8.55,USD,1,,
1349,2.10,USD,1,,
1350,3.65,USD,1,,
1351,3.45,USD,1,,
1352,3.45,USD,1,,
1353,8.60,USD,1,,
1354,4.05,USD,1,,
1355,6.90,USD,1,,
1356,5.50,USD,1,,
1357,5.30,USD,1,,
1358,5.10,USD,1,,
1359,4.90,USD,1,,
1360,4.85,USD,1,,
1361,4.75,USD,1,,
1362,4.65,USD,1,,
1363,4.50,USD,1,,
1364,4.50,USD,1,,
1365,4.50,USD,1,,
1366,4.80,USD,1,,
1367,5.05,USD,1,,
1368,5.35,USD,1,,
1369,5.60,USD,1,,
1370,5.90,USD,1,,
1371,6.20,USD,1,,
1372,6.75,USD,1,,
1373,7.10,USD,1,,
1374,5.90,USD,1,,
1375,7.10,USD,1,,
1376,7.55,USD,1,,
1377,7.00,USD,1,,
1378,6.20,USD,1,,
1379,6.75,USD,1,,
1380,6.30,USD,1,,
1381,6.15,USD,1,,
1382,5.75,USD,1,,
1383,5.35,USD,1,,
1384,4.75,USD,1,,
1385,4.45,USD,1,,
1386,3.90,USD,1,,
1387,3.90,USD,1,,
1388,3.90,USD,1,,
1389,3.90,USD,1,,
1390,3.70,USD,1,,
1391,3.60,USD,1,,
1392,3.45,USD,1,,
1393,3.45,USD,1,,
1394,3.45,USD,1,,
1395,11.50,USD,1,,
1396,7.60,USD,1,,
1397,8.35,USD,1,,
1398,8.60,USD,1,,
1399,7.70,USD,1,,
1400,8.40,USD,1,,
1401,6.95,USD,1,,
1402,7.25,USD,1,,
1403,12.25,USD,1,,
1404,7.60,USD,1,,
1405,6.65,USD,1,,
1406,5.05,USD,1,,
1407,4.80,USD,1,,
1408,4.65,USD,1,,
1409,4.45,USD,1,,
1410,4.35,USD,1,,
1411,4.35,USD,1,,
1412,4.35,USD,1,,
1413,4.35,USD,1,,
1414,4.35,USD,1,,
1415,4.35,USD,1,,
1416,4.55,USD,1,,
1417,4.75,USD,1,,
1418,5.05,USD,1,,
1419,5.30,USD,1,,
1420,5.60,USD,1,,
1421,5.95,USD,1,,
1422,6.45,USD,1,,
1423,6.85,USD,1,,
1424,5.60,USD,1,,
1425,6.80,USD,1,,
1426,2.10,USD,1,,
1427,2.10,USD,1,,
1428,6.75,USD,1,,
1429,6.20,USD,1,,
1430,2.10,USD,1,,
1431,2.10,USD,1,,
1432,2.10,USD,1,,
1433,2.10,USD,1,,
1434,4.20,USD,1,,
1435,4.50,USD,1,,
1436,6.30,USD,1,,
1437,6.30,USD,1,,
1438,6.30,USD,1,,
1439,6.30,USD,1,,
1440,6.35,USD,1,,
1441,6.40,USD,1,,
1442,6.60,USD,1,,
1443,6.65,USD,1,,
1444,6.80,USD,1,,
1445,11.25,USD,1,,
1446,7.30,USD,1,,
1447,8.05,USD,1,,
1448,8.35,USD,1,,
1449,2.10,USD,1,,
1450,3.85,USD,1,,
1451,6.50,USD,1,,
1452,6.80,USD,1,,
1453,11.80,USD,1,,
1454,7.15,USD,1,,
1455,6.20,USD,1,,
1456,4.60,USD,1,,
1457,4.35,USD,1,,
1458,4.20,USD,1,,
1459,4.00,USD,1,,
1460,3.95,USD,1,,
1461,3.90,USD,1,,
1462,3.90,USD,1,,
1463,3.95,USD,1,,
1464,3.95,USD,1,,
1465,3.95,USD,1,,
1466,4.10,USD,1,,
1467,4.30,USD,1,,
1468,4.65,USD,1,,
1469,4.85,USD,1,,
1470,5.20,USD,1,,
1471,5.50,USD,1,,
1472,6.00,USD,1,,
1473,6.40,USD,1,,
1474,5.15,USD,1,,
1475,6.35,USD,1,,
1476,2.10,USD,1,,
1477,2.10,USD,1,,
1478,6.30,USD,1,,
1479,2.10,USD,1,,
1480,6.20,USD,1,,
1481,2.10,USD,1,,
1482,2.10,USD,1,,
1483,2.10,USD,1,,
1484,3.75,USD,1,,
1485,4.10,USD,1,,
1486,5.85,USD,1,,
1487,5.85,USD,1,,
1488,5.85,USD,1,,
1489,5.85,USD,1,,
1490,5.90,USD,1,,
1491,6.00,USD,1,,
1492,6.15,USD,1,,
1493,6.20,USD,1,,
1494,6.35,USD,1,,
1495,10.80,USD,1,,
1496,6.85,USD,1,,
1497,7.65,USD,1,,
1498,7.90,USD,1,,
1499,3.60,USD,1,,
1500,4.25,USD,1,,
1501,6.35,USD,1,,
1502,6.65,USD,1,,
1503,11.65,USD,1,,
1504,7.00,USD,1,,
1505,6.00,USD,1,,
1506,4.45,USD,1,,
1507,4.20,USD,1,,
1508,4.05,USD,1,,
1509,3.85,USD,1,,
1510,3.75,USD,1,,
1511,3.70,USD,1,,
1512,3.70,USD,1,,
1513,3.75,USD,1,,
1514,3.75,USD,1,,
1515,3.75,USD,1,,
1516,3.95,USD,1,,
1517,4.15,USD,1,,
1518,4.45,USD,1,,
1519,4.70,USD,1,,
1520,5.00,USD,1,,
1521,5.35,USD,1,,
1522,5.85,USD,1,,
1523,6.20,USD,1,,
1524,5.00,USD,1,,
1525,6.20,USD,1,,
1526,2.10,USD,1,,
1527,2.10,USD,1,,
1528,6.15,USD,1,,
1529,2.10,USD,1,,
1530,2.10,USD,1,,
1531,6.20,USD,1,,
1532,2.10,USD,1,,
1533,2.10,USD,1,,
1534,3.45,USD,1,,
1535,3.90,USD,1,,
1536,5.70,USD,1,,
1537,5.70,USD,1,,
1538,5.70,USD,1,,
1539,5.70,USD,1,,
1540,5.75,USD,1,,
1541,5.80,USD,1,,
1542,5.95,USD,1,,
1543,6.05,USD,1,,
1544,6.20,USD,1,,
1545,10.65,USD,1,,
1546,6.70,USD,1,,
1547,7.45,USD,1,,
1548,7.75,USD,1,,
1549,3.75,USD,1,,
1550,4.45,USD,1,,
1551,5.95,USD,1,,
1552,6.25,USD,1,,
1553,11.25,USD,1,,
1554,6.60,USD,1,,
1555,5.65,USD,1,,
1556,4.05,USD,1,,
1557,3.85,USD,1,,
1558,3.65,USD,1,,
1559,3.45,USD,1,,
1560,3.35,USD,1,,
1561,3.20,USD,1,,
1562,3.10,USD,1,,
1563,3.30,USD,1,,
1564,3.30,USD,1,,
1565,3.30,USD,1,,
1566,3.55,USD,1,,
1567,3.75,USD,1,,
1568,4.10,USD,1,,
1569,4.30,USD,1,,
1570,4.65,USD,1,,
1571,4.95,USD,1,,
1572,5.45,USD,1,,
1573,5.85,USD,1,,
1574,4.60,USD,1,,
1575,5.80,USD,1,,
1576,3.95,USD,1,,
1577,3.30,USD,1,,
1578,5.75,USD,1,,
1579,2.10,USD,1,,
1580,2.10,USD,1,,
1581,2.10,USD,1,,
1582,6.20,USD,1,,
1583,2.10,USD,1,,
1584,2.90,USD,1,,
1585,3.50,USD,1,,
1586,5.30,USD,1,,
1587,5.30,USD,1,,
1588,5.30,USD,1,,
1589,5.30,USD,1,,
1590,5.35,USD,1,,
1591,5.45,USD,1,,
1592,5.60,USD,1,,
1593,5.65,USD,1,,
1594,5.80,USD,1,,
1595,10.25,USD,1,,
1596,6.30,USD,1,,
1597,7.10,USD,1,,
1598,7.35,USD,1,,
1599,4.15,USD,1,,
1600,4.80,USD,1,,
1601,5.55,USD,1,,
1602,5.85,USD,1,,
1603,10.85,USD,1,,
1604,6.20,USD,1,,
1605,5.25,USD,1,,
1606,3.65,USD,1,,
1607,3.45,USD,1,,
1608,3.15,USD,1,,
1609,2.80,USD,1,,
1610,2.70,USD,1,,
1611,2.50,USD,1,,
1612,2.10,USD,1,,
1613,2.60,USD,1,,
1614,2.60,USD,1,,
1615,2.60,USD,1,,
1616,2.95,USD,1,,
1617,3.35,USD,1,,
1618,3.65,USD,1,,
1619,3.90,USD,1,,
1620,4.20,USD,1,,
1621,4.55,USD,1,,
1622,5.05,USD,1,,
1623,5.45,USD,1,,
1624,4.20,USD,1,,
1625,5.40,USD,1,,
1626,4.35,USD,1,,
1627,3.80,USD,1,,
1628,5.35,USD,1,,
1629,2.10,USD,1,,
1630,2.10,USD,1,,
1631,2.10,USD,1,,
1632,2.10,USD,1,,
1633,6.20,USD,1,,
1634,2.10,USD,1,,
1635,2.85,USD,1,,
1636,4.90,USD,1,,
1637,4.90,USD,1,,
1638,4.90,USD,1,,
1639,4.90,USD,1,,
1640,4.95,USD,1,,
1641,5.00,USD,1,,
1642,5.15,USD,1,,
1643,5.25,USD,1,,
1644,5.40,USD,1,,
1645,9.85,USD,1,,
1646,5.90,USD,1,,
1647,6.65,USD,1,,
1648,6.95,USD,1,,
1649,4.55,USD,1,,
1650,5.25,USD,1,,
1651,4.95,USD,1,,
1652,5.25,USD,1,,
1653,10.25,USD,1,,
1654,5.60,USD,1,,
1655,4.65,USD,1,,
1656,2.95,USD,1,,
1657,2.60,USD,1,,
1658,2.30,USD,1,,
1659,2.10,USD,1,,
1660,2.10,USD,1,,
1661,2.10,USD,1,,
1662,2.10,USD,1,,
1663,2.10,USD,1,,
1664,2.10,USD,1,,
1665,2.10,USD,1,,
1666,2.15,USD,1,,
1667,2.45,USD,1,,
1668,2.95,USD,1,,
1669,3.30,USD,1,,
1670,3.65,USD,1,,
1671,4.00,USD,1,,
1672,4.50,USD,1,,
1673,4.85,USD,1,,
1674,3.65,USD,1,,
1675,4.85,USD,1,,
1676,4.95,USD,1,,
1677,4.40,USD,1,,
1678,4.75,USD,1,,
1679,4.20,USD,1,,
1680,3.75,USD,1,,
1681,3.45,USD,1,,
1682,2.90,USD,1,,
1683,2.10,USD,1,,
1684,6.20,USD,1,,
1685,2.10,USD,1,,
1686,4.15,USD,1,,
1687,4.15,USD,1,,
1688,4.15,USD,1,,
1689,4.15,USD,1,,
1690,4.35,USD,1,,
1691,4.45,USD,1,,
1692,4.55,USD,1,,
1693,4.65,USD,1,,
1694,4.80,USD,1,,
1695,8.95,USD,1,,
1696,5.35,USD,1,,
1697,6.10,USD,1,,
1698,6.40,USD,1,,
1699,5.15,USD,1,,
1700,5.80,USD,1,,
1701,4.65,USD,1,,
1702,4.90,USD,1,,
1703,9.90,USD,1,,
1704,5.25,USD,1,,
1705,4.70,USD,1,,
1706,3.30,USD,1,,
1707,2.95,USD,1,,
1708,2.65,USD,1,,
1709,2.30,USD,1,,
1710,2.15,USD,1,,
1711,2.10,USD,1,,
1712,2.10,USD,1,,
1713,2.10,USD,1,,
1714,2.10,USD,1,,
1715,2.10,USD,1,,
1716,2.10,USD,1,,
1717,2.35,USD,1,,
1718,2.85,USD,1,,
1719,3.30,USD,1,,
1720,3.65,USD,1,,
1721,4.00,USD,1,,
1722,4.50,USD,1,,
1723,4.90,USD,1,,
1724,3.65,USD,1,,
1725,4.85,USD,1,,
1726,5.30,USD,1,,
1727,4.75,USD,1,,
1728,4.45,USD,1,,
1729,4.50,USD,1,,
1730,4.10,USD,1,,
1731,3.90,USD,1,,
1732,3.50,USD,1,,
1733,2.85,USD,1,,
1734,2.10,USD,1,,
1735,6.20,USD,1,,
1736,3.45,USD,1,,
1737,3.45,USD,1,,
1738,3.45,USD,1,,
1739,3.45,USD,1,,
1740,3.70,USD,1,,
1741,3.80,USD,1,,
1742,4.10,USD,1,,
1743,4.25,USD,1,,
1744,4.45,USD,1,,
1745,8.85,USD,1,,
1746,5.35,USD,1,,
1747,6.10,USD,1,,
1748,6.40,USD,1,,
1749,5.45,USD,1,,
1750,6.15,USD,1,,
1751,4.25,USD,1,,
1752,4.65,USD,1,,
1753,9.65,USD,1,,
1754,5.05,USD,1,,
1755,6.45,USD,1,,
1756,5.05,USD,1,,
1757,4.80,USD,1,,
1758,4.65,USD,1,,
1759,4.45,USD,1,,
1760,4.35,USD,1,,
1761,4.15,USD,1,,
1762,3.95,USD,1,,
1763,3.70,USD,1,,
1764,3.70,USD,1,,
1765,3.70,USD,1,,
1766,4.20,USD,1,,
1767,4.50,USD,1,,
1768,4.90,USD,1,,
1769,5.10,USD,1,,
1770,5.45,USD,1,,
1771,5.75,USD,1,,
1772,6.25,USD,1,,
1773,6.65,USD,1,,
1774,5.45,USD,1,,
1775,6.60,USD,1,,
1776,7.05,USD,1,,
1777,6.50,USD,1,,
1778,3.90,USD,1,,
1779,6.30,USD,1,,
1780,5.85,USD,1,,
1781,5.70,USD,1,,
1782,5.30,USD,1,,
1783,4.90,USD,1,,
1784,4.15,USD,1,,
1785,3.45,USD,1,,
1786,6.20,USD,1,,
1787,2.10,USD,1,,
1788,2.10,USD,1,,
1789,2.10,USD,1,,
1790,2.10,USD,1,,
1791,2.10,USD,1,,
1792,2.10,USD,1,,
1793,2.10,USD,1,,
1794,3.50,USD,1,,
1795,11.00,USD,1,,
1796,7.10,USD,1,,
1797,7.90,USD,1,,
1798,8.15,USD,1,,
1799,7.25,USD,1,,
1800,7.90,USD,1,,
1801,4.25,USD,1,,
1802,4.65,USD,1,,
1803,9.65,USD,1,,
1804,5.05,USD,1,,
1805,6.45,USD,1,,
1806,5.05,USD,1,,
1807,4.80,USD,1,,
1808,4.65,USD,1,,
1809,4.45,USD,1,,
1810,4.35,USD,1,,
1811,4.15,USD,1,,
1812,3.95,USD,1,,
1813,3.70,USD,1,,
1814,3.70,USD,1,,
1815,3.70,USD,1,,
1816,4.20,USD,1,,
1817,4.50,USD,1,,
1818,4.90,USD,1,,
1819,5.10,USD,1,,
1820,5.45,USD,1,,
1821,5.75,USD,1,,
1822,6.25,USD,1,,
1823,6.65,USD,1,,
1824,5.45,USD,1,,
1825,6.60,USD,1,,
1826,7.05,USD,1,,
1827,6.50,USD,1,,
1828,3.90,USD,1,,
1829,6.30,USD,1,,
1830,5.85,USD,1,,
1831,5.70,USD,1,,
1832,5.30,USD,1,,
1833,4.90,USD,1,,
1834,4.15,USD,1,,
1835,3.45,USD,1,,
1836,2.10,USD,1,,
1837,6.20,USD,1,,
1838,2.10,USD,1,,
1839,2.10,USD,1,,
1840,2.10,USD,1,,
1841,2.10,USD,1,,
1842,2.10,USD,1,,
1843,2.10,USD,1,,
1844,3.50,USD,1,,
1845,11.00,USD,1,,
1846,7.10,USD,1,,
1847,7.90,USD,1,,
1848,8.15,USD,1,,
1849,7.25,USD,1,,
1850,7.90,USD,1,,
1851,4.25,USD,1,,
1852,4.65,USD,1,,
1853,9.65,USD,1,,
1854,5.05,USD,1,,
1855,6.45,USD,1,,
1856,5.05,USD,1,,
1857,4.80,USD,1,,
1858,4.65,USD,1,,
1859,4.45,USD,1,,
1860,4.35,USD,1,,
1861,4.15,USD,1,,
1862,3.95,USD,1,,
1863,3.70,USD,1,,
1864,3.70,USD,1,,
1865,3.70,USD,1,,
1866,4.20,USD,1,,
1867,4.50,USD,1,,
1868,4.90,USD,1,,
1869,5.10,USD,1,,
1870,5.45,USD,1,,
1871,5.75,USD,1,,
1872,6.25,USD,1,,
1873,6.65,USD,1,,
1874,5.45,USD,1,,
1875,6.60,USD,1,,
1876,7.05,USD,1,,
1877,6.50,USD,1,,
1878,3.90,USD,1,,
1879,6.30,USD,1,,
1880,5.85,USD,1,,
1881,5.70,USD,1,,
1882,5.30,USD,1,,
1883,4.90,USD,1,,
1884,4.15,USD,1,,
1885,3.45,USD,1,,
1886,2.10,USD,1,,
1887,2.10,USD,1,,
1888,6.20,USD,1,,
1889,2.10,USD,1,,
1890,2.10,USD,1,,
1891,2.10,USD,1,,
1892,2.10,USD,1,,
1893,2.10,USD,1,,
1894,3.50,USD,1,,
1895,11.00,USD,1,,
1896,7.10,USD,1,,
1897,7.90,USD,1,,
1898,8.15,USD,1,,
1899,7.25,USD,1,,
1900,7.90,USD,1,,
1901,4.25,USD,1,,
1902,4.65,USD,1,,
1903,9.65,USD,1,,
1904,5.05,USD,1,,
1905,6.45,USD,1,,
1906,5.05,USD,1,,
1907,4.80,USD,1,,
1908,4.65,USD,1,,
1909,4.45,USD,1,,
1910,4.35,USD,1,,
1911,4.15,USD,1,,
1912,3.95,USD,1,,
1913,3.70,USD,1,,
1914,3.70,USD,1,,
1915,3.70,USD,1,,
1916,4.20,USD,1,,
1917,4.50,USD,1,,
1918,4.90,USD,1,,
1919,5.10,USD,1,,
1920,5.45,USD,1,,
1921,5.75,USD,1,,
1922,6.25,USD,1,,
1923,6.65,USD,1,,
1924,5.45,USD,1,,
1925,6.60,USD,1,,
1926,7.05,USD,1,,
1927,6.50,USD,1,,
1928,3.90,USD,1,,
1929,6.30,USD,1,,
1930,5.85,USD,1,,
1931,5.70,USD,1,,
1932,5.30,USD,1,,
1933,4.90,USD,1,,
1934,4.15,USD,1,,
1935,3.45,USD,1,,
1936,2.10,USD,1,,
1937,2.10,USD,1,,
1938,2.10,USD,1,,
1939,6.20,USD,1,,
1940,2.10,USD,1,,
1941,2.10,USD,1,,
1942,2.10,USD,1,,
1943,2.10,USD,1,,
1944,3.50,USD,1,,
1945,11.00,USD,1,,
1946,7.10,USD,1,,
1947,7.90,USD,1,,
1948,8.15,USD,1,,
1949,7.25,USD,1,,
1950,7.90,USD,1,,
1951,4.05,USD,1,,
1952,4.45,USD,1,,
1953,9.60,USD,1,,
1954,4.95,USD,1,,
1955,6.50,USD,1,,
1956,5.10,USD,1,,
1957,4.90,USD,1,,
1958,4.70,USD,1,,
1959,4.50,USD,1,,
1960,4.45,USD,1,,
1961,4.35,USD,1,,
1962,4.10,USD,1,,
1963,3.90,USD,1,,
1964,3.90,USD,1,,
1965,3.90,USD,1,,
1966,4.40,USD,1,,
1967,4.65,USD,1,,
1968,4.95,USD,1,,
1969,5.20,USD,1,,
1970,5.50,USD,1,,
1971,5.80,USD,1,,
1972,6.35,USD,1,,
1973,6.70,USD,1,,
1974,5.50,USD,1,,
1975,6.70,USD,1,,
1976,7.15,USD,1,,
1977,6.60,USD,1,,
1978,3.70,USD,1,,
1979,6.35,USD,1,,
1980,5.90,USD,1,,
1981,5.75,USD,1,,
1982,5.35,USD,1,,
1983,4.95,USD,1,,
1984,4.35,USD,1,,
1985,3.70,USD,1,,
1986,2.10,USD,1,,
1987,2.10,USD,1,,
1988,2.10,USD,1,,
1989,2.10,USD,1,,
1990,6.20,USD,1,,
1991,2.10,USD,1,,
1992,2.10,USD,1,,
1993,2.10,USD,1,,
1994,3.30,USD,1,,
1995,11.10,USD,1,,
1996,7.20,USD,1,,
1997,7.95,USD,1,,
1998,8.20,USD,1,,
1999,7.30,USD,1,,
2000,8.00,USD,1,,
2001,3.95,USD,1,,
2002,4.35,USD,1,,
2003,9.50,USD,1,,
2004,4.90,USD,1,,
2005,6.55,USD,1,,
2006,5.20,USD,1,,
2007,4.95,USD,1,,
2008,4.75,USD,1,,
2009,4.55,USD,1,,
2010,4.50,USD,1,,
2011,4.40,USD,1,,
2012,4.25,USD,1,,
2013,4.00,USD,1,,
2014,4.00,USD,1,,
2015,4.00,USD,1,,
2016,4.50,USD,1,,
2017,4.70,USD,1,,
2018,5.00,USD,1,,
2019,5.25,USD,1,,
2020,5.55,USD,1,,
2021,5.90,USD,1,,
2022,6.40,USD,1,,
2023,6.75,USD,1,,
2024,5.55,USD,1,,
2025,6.75,USD,1,,
2026,7.20,USD,1,,
2027,6.65,USD,1,,
2028,3.60,USD,1,,
2029,6.40,USD,1,,
2030,6.00,USD,1,,
2031,5.80,USD,1,,
2032,5.45,USD,1,,
2033,5.00,USD,1,,
2034,4.45,USD,1,,
2035,3.80,USD,1,,
