route_id,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_headsign_short
3,76280-1111100-0,16190724,"UCSD Med Ctr/Hillcrest",0,North,900307,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190738,"UCSD Med Ctr/Hillcrest",0,North,900309,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190657,"UCSD Med Ctr/Hillcrest",0,North,900302,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190761,"UCSD Med Ctr/Hillcrest",0,North,900310,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190672,"UCSD Med Ctr/Hillcrest",0,North,900304,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190700,"UCSD Med Ctr/Hillcrest",0,North,900306,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190749,"UCSD Med Ctr/Hillcrest",0,North,900308,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190646,"UCSD Med Ctr/Hillcrest",0,North,900301,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190711,"UCSD Med Ctr/Hillcrest",0,North,900305,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190689,"UCSD Med Ctr/Hillcrest",0,North,900303,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190726,"UCSD Med Ctr/Hillcrest",0,North,900307,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190659,"UCSD Med Ctr/Hillcrest",0,North,900302,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190674,"UCSD Med Ctr/Hillcrest",0,North,900304,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190751,"UCSD Med Ctr/Hillcrest",0,North,900308,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190713,"UCSD Med Ctr/Hillcrest",0,North,900305,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190728,"UCSD Med Ctr/Hillcrest",0,North,900307,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190661,"UCSD Med Ctr/Hillcrest",0,North,900302,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190676,"UCSD Med Ctr/Hillcrest",0,North,900304,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190715,"UCSD Med Ctr/Hillcrest",0,North,900305,3_0_90,1,2,UCSD Med Ctr/Hlcrst
3,76280-1111100-0,16190635,"Euclid Transit Center",1,South,900301,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190678,"Euclid Transit Center",1,South,900303,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190648,"Euclid Transit Center",1,South,900302,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190663,"Euclid Transit Center",1,South,900304,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190691,"Euclid Transit Center",1,South,900306,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190740,"Euclid Transit Center",1,South,900308,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190637,"Euclid Transit Center",1,South,900301,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190702,"Euclid Transit Center",1,South,900305,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190680,"Euclid Transit Center",1,South,900303,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190717,"Euclid Transit Center",1,South,900307,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190731,"Euclid Transit Center",1,South,900309,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190650,"Euclid Transit Center",1,South,900302,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190754,"Euclid Transit Center",1,South,900310,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190665,"Euclid Transit Center",1,South,900304,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190693,"Euclid Transit Center",1,South,900306,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190742,"Euclid Transit Center",1,South,900308,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190639,"Euclid Transit Center",1,South,900301,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190704,"Euclid Transit Center",1,South,900305,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190682,"Euclid Transit Center",1,South,900303,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190719,"Euclid Transit Center",1,South,900307,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190733,"Euclid Transit Center",1,South,900309,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190652,"Euclid Transit Center",1,South,900302,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190756,"Euclid Transit Center",1,South,900310,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190667,"Euclid Transit Center",1,South,900304,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190695,"Euclid Transit Center",1,South,900306,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190744,"Euclid Transit Center",1,South,900308,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190641,"Euclid Transit Center",1,South,900301,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190706,"Euclid Transit Center",1,South,900305,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190684,"Euclid Transit Center",1,South,900303,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190721,"Euclid Transit Center",1,South,900307,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190735,"Euclid Transit Center",1,South,900309,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190654,"Euclid Transit Center",1,South,900302,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190758,"Euclid Transit Center",1,South,900310,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190669,"Euclid Transit Center",1,South,900304,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190697,"Euclid Transit Center",1,South,900306,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190746,"Euclid Transit Center",1,South,900308,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190643,"Euclid Transit Center",1,South,900301,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190708,"Euclid Transit Center",1,South,900305,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190686,"Euclid Transit Center",1,South,900303,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190723,"Euclid Transit Center",1,South,900307,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190737,"Euclid Transit Center",1,South,900309,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190656,"Euclid Transit Center",1,South,900302,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190760,"Euclid Transit Center",1,South,900310,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190671,"Euclid Transit Center",1,South,900304,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190699,"Euclid Transit Center",1,South,900306,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190748,"Euclid Transit Center",1,South,900308,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190645,"Euclid Transit Center",1,South,900301,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190710,"Euclid Transit Center",1,South,900305,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190688,"Euclid Transit Center",1,South,900303,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190725,"Euclid Transit Center",1,South,900307,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190739,"Euclid Transit Center",1,South,900309,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190658,"Euclid Transit Center",1,South,900302,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190762,"Euclid Transit Center",1,South,900310,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190673,"Euclid Transit Center",1,South,900304,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190750,"Euclid Transit Center",1,South,900308,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190712,"Euclid Transit Center",1,South,900305,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190727,"Euclid Transit Center",1,South,900307,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190660,"Euclid Transit Center",1,South,900302,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190675,"Euclid Transit Center",1,South,900304,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190752,"Euclid Transit Center",1,South,900308,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190714,"Euclid Transit Center",1,South,900305,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190729,"Euclid Transit Center",1,South,900307,3_1_93,1,2,Euclid TC
3,76280-1111100-0,16190677,"Euclid Transit Center",1,South,900304,3_1_93,1,2,Euclid TC
5,76280-1111100-0,16190764,"Euclid Transit Center",0,East,900501,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190788,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190766,"Euclid Transit Center",0,East,900501,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190811,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190860,"Euclid Transit Center",0,East,900505,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190790,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190841,"Euclid Transit Center",0,East,900504,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190768,"Euclid Transit Center",0,East,900501,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190813,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190862,"Euclid Transit Center",0,East,900505,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190792,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190843,"Euclid Transit Center",0,East,900504,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190770,"Euclid Transit Center",0,East,900501,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190815,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190864,"Euclid Transit Center",0,East,900505,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190794,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190845,"Euclid Transit Center",0,East,900504,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190772,"Euclid Transit Center",0,East,900501,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190817,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190866,"Euclid Transit Center",0,East,900505,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190796,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190847,"Euclid Transit Center",0,East,900504,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190774,"Euclid Transit Center",0,East,900501,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190819,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190868,"Euclid Transit Center",0,East,900505,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190798,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190849,"Euclid Transit Center",0,East,900504,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190776,"Euclid Transit Center",0,East,900501,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190821,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190870,"Euclid Transit Center",0,East,900505,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190800,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190851,"Euclid Transit Center",0,East,900504,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190778,"Euclid Transit Center",0,East,900501,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190823,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190872,"Euclid Transit Center",0,East,900505,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190802,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190853,"Euclid Transit Center",0,East,900504,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190780,"Euclid Transit Center",0,East,900501,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190825,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190874,"Euclid Transit Center",0,East,900505,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190804,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190855,"Euclid Transit Center",0,East,900504,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190782,"Euclid Transit Center",0,East,900501,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190827,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190876,"Euclid Transit Center",0,East,900505,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190806,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190857,"Euclid Transit Center",0,East,900504,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190784,"Euclid Transit Center",0,East,900501,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190829,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190878,"Euclid Transit Center",0,East,900505,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190808,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190859,"Euclid Transit Center",0,East,900504,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190786,"Euclid Transit Center",0,East,900501,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190831,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190880,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190833,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190882,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190835,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190884,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190837,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190886,"Euclid Transit Center",0,East,900502,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190839,"Euclid Transit Center",0,East,900503,5_2_89,1,2,Euclid TC
5,76280-1111100-0,16190763,"Downtown",1,West,900501,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190787,"Downtown",1,West,900502,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190765,"Downtown",1,West,900501,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190810,"Downtown",1,West,900503,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190789,"Downtown",1,West,900502,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190840,"Downtown",1,West,900504,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190767,"Downtown",1,West,900501,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190812,"Downtown",1,West,900503,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190861,"Downtown",1,West,900505,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190791,"Downtown",1,West,900502,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190842,"Downtown",1,West,900504,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190769,"Downtown",1,West,900501,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190814,"Downtown",1,West,900503,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190863,"Downtown",1,West,900505,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190793,"Downtown",1,West,900502,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190844,"Downtown",1,West,900504,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190771,"Downtown",1,West,900501,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190816,"Downtown",1,West,900503,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190865,"Downtown",1,West,900505,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190795,"Downtown",1,West,900502,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190846,"Downtown",1,West,900504,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190773,"Downtown",1,West,900501,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190818,"Downtown",1,West,900503,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190867,"Downtown",1,West,900505,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190797,"Downtown",1,West,900502,5_3_88,1,2,Dwtn
5,76280-1111100-0,16190848,"Downtown",1,West,900504,5_3_88,1,2,Dwtn
